timestamp,item_id,item_name,current_stock,threshold,hourly_velocity,day_of_week,is_peak_hour,is_stock_out
1/18/2026 11:00,BK-02,Bread,26,10,10,Sunday,FALSE,FALSE
1/18/2026 12:00,BK-03,Muffins,0,10,8,Sunday,FALSE,TRUE
1/18/2026 13:00,BK-02,Bread,20,10,11,Sunday,FALSE,FALSE
1/18/2026 13:00,BK-04,Coffee,24,10,12,Sunday,FALSE,FALSE
1/18/2026 16:00,BK-03,Muffins,23,10,14,Sunday,TRUE,FALSE
1/18/2026 18:00,BK-01,Croissants,0,10,3,Sunday,FALSE,TRUE
1/18/2026 19:00,BK-02,Bread,18,10,11,Sunday,FALSE,FALSE
1/18/2026 19:00,BK-03,Muffins,39,10,6,Sunday,FALSE,FALSE
1/18/2026 21:00,BK-04,Coffee,32,10,15,Sunday,FALSE,FALSE
1/18/2026 22:00,BK-03,Muffins,2,10,8,Sunday,FALSE,TRUE
1/19/2026 6:00,BK-01,Croissants,0,10,1,Monday,FALSE,TRUE
1/19/2026 6:00,BK-04,Coffee,20,10,15,Monday,FALSE,FALSE
1/19/2026 7:00,BK-01,Croissants,21,10,18,Monday,TRUE,FALSE
1/19/2026 9:00,BK-03,Muffins,15,10,3,Monday,FALSE,FALSE
1/19/2026 11:00,BK-02,Bread,22,10,10,Monday,FALSE,FALSE
1/19/2026 14:00,BK-03,Muffins,33,10,15,Monday,TRUE,FALSE
1/19/2026 14:00,BK-04,Coffee,29,10,14,Monday,FALSE,FALSE
1/19/2026 15:00,BK-02,Bread,26,10,8,Monday,FALSE,FALSE
1/19/2026 15:00,BK-03,Muffins,35,10,20,Monday,TRUE,FALSE
1/19/2026 16:00,BK-02,Bread,39,10,8,Monday,FALSE,FALSE
1/19/2026 16:00,BK-04,Coffee,26,10,16,Monday,FALSE,FALSE
1/19/2026 21:00,BK-02,Bread,25,10,10,Monday,FALSE,FALSE
1/19/2026 21:00,BK-03,Muffins,37,10,7,Monday,FALSE,FALSE
1/19/2026 22:00,BK-03,Muffins,40,10,6,Monday,FALSE,FALSE
1/20/2026 7:00,BK-02,Bread,11,10,5,Tuesday,FALSE,FALSE
1/20/2026 7:00,BK-04,Coffee,36,10,15,Tuesday,TRUE,FALSE
1/20/2026 8:00,BK-03,Muffins,30,10,2,Tuesday,FALSE,FALSE
1/20/2026 9:00,BK-02,Bread,11,10,7,Tuesday,TRUE,FALSE
1/20/2026 9:00,BK-03,Muffins,35,10,4,Tuesday,FALSE,FALSE
1/20/2026 9:00,BK-04,Coffee,37,10,18,Tuesday,TRUE,FALSE
1/20/2026 11:00,BK-03,Muffins,35,10,8,Tuesday,FALSE,FALSE
1/20/2026 12:00,BK-04,Coffee,36,10,13,Tuesday,FALSE,FALSE
1/20/2026 14:00,BK-01,Croissants,12,10,8,Tuesday,FALSE,FALSE
1/20/2026 14:00,BK-04,Coffee,22,10,16,Tuesday,FALSE,FALSE
1/20/2026 15:00,BK-04,Coffee,28,10,13,Tuesday,FALSE,FALSE
1/20/2026 16:00,BK-02,Bread,30,10,6,Tuesday,FALSE,FALSE
1/20/2026 18:00,BK-03,Muffins,21,10,4,Tuesday,FALSE,FALSE
1/20/2026 18:00,BK-04,Coffee,19,10,16,Tuesday,TRUE,FALSE
1/20/2026 19:00,BK-01,Croissants,14,10,3,Tuesday,FALSE,FALSE
1/20/2026 20:00,BK-03,Muffins,24,10,6,Tuesday,FALSE,FALSE
1/21/2026 6:00,BK-03,Muffins,32,10,3,Wednesday,FALSE,FALSE
1/21/2026 7:00,BK-01,Croissants,28,10,15,Wednesday,TRUE,FALSE
1/21/2026 8:00,BK-03,Muffins,31,10,3,Wednesday,FALSE,FALSE
1/21/2026 9:00,BK-02,Bread,29,10,10,Wednesday,TRUE,FALSE
1/21/2026 9:00,BK-04,Coffee,23,10,15,Wednesday,TRUE,FALSE
1/21/2026 11:00,BK-04,Coffee,22,10,14,Wednesday,FALSE,FALSE
1/21/2026 12:00,BK-03,Muffins,20,10,8,Wednesday,FALSE,FALSE
1/21/2026 13:00,BK-01,Croissants,40,10,5,Wednesday,FALSE,FALSE
1/21/2026 13:00,BK-02,Bread,2,10,10,Wednesday,FALSE,TRUE
1/21/2026 14:00,BK-01,Croissants,14,10,5,Wednesday,FALSE,FALSE
1/21/2026 15:00,BK-02,Bread,0,10,9,Wednesday,FALSE,TRUE
1/21/2026 16:00,BK-02,Bread,36,10,8,Wednesday,FALSE,FALSE
1/21/2026 16:00,BK-04,Coffee,24,10,11,Wednesday,FALSE,FALSE
1/21/2026 17:00,BK-01,Croissants,26,10,4,Wednesday,FALSE,FALSE
1/21/2026 17:00,BK-02,Bread,17,10,10,Wednesday,FALSE,FALSE
1/21/2026 19:00,BK-01,Croissants,20,10,2,Wednesday,FALSE,FALSE
1/21/2026 19:00,BK-02,Bread,0,10,7,Wednesday,FALSE,TRUE
1/21/2026 19:00,BK-04,Coffee,24,10,18,Wednesday,TRUE,FALSE
1/21/2026 20:00,BK-04,Coffee,23,10,11,Wednesday,FALSE,FALSE
1/21/2026 22:00,BK-04,Coffee,15,10,10,Wednesday,FALSE,FALSE
1/22/2026 6:00,BK-01,Croissants,32,10,2,Thursday,FALSE,FALSE
1/22/2026 6:00,BK-04,Coffee,29,10,16,Thursday,FALSE,FALSE
1/22/2026 7:00,BK-01,Croissants,40,10,12,Thursday,TRUE,FALSE
1/22/2026 8:00,BK-02,Bread,9,10,5,Thursday,TRUE,FALSE
1/22/2026 8:00,BK-03,Muffins,15,10,3,Thursday,FALSE,FALSE
1/22/2026 9:00,BK-03,Muffins,22,10,3,Thursday,FALSE,FALSE
1/22/2026 9:00,BK-04,Coffee,29,10,16,Thursday,TRUE,FALSE
1/22/2026 11:00,BK-02,Bread,17,10,10,Thursday,FALSE,FALSE
1/22/2026 11:00,BK-03,Muffins,28,10,8,Thursday,FALSE,FALSE
1/22/2026 13:00,BK-01,Croissants,30,10,7,Thursday,FALSE,FALSE
1/22/2026 13:00,BK-02,Bread,30,10,7,Thursday,FALSE,FALSE
1/22/2026 14:00,BK-04,Coffee,27,10,15,Thursday,FALSE,FALSE
1/22/2026 15:00,BK-04,Coffee,22,10,10,Thursday,FALSE,FALSE
1/22/2026 16:00,BK-04,Coffee,14,10,10,Thursday,FALSE,FALSE
1/22/2026 17:00,BK-02,Bread,20,10,7,Thursday,FALSE,FALSE
1/22/2026 20:00,BK-02,Bread,13,10,7,Thursday,FALSE,FALSE
1/22/2026 21:00,BK-01,Croissants,8,10,2,Thursday,FALSE,FALSE
1/22/2026 21:00,BK-02,Bread,40,10,9,Thursday,FALSE,FALSE
1/22/2026 22:00,BK-02,Bread,15,10,6,Thursday,FALSE,FALSE
1/22/2026 22:00,BK-03,Muffins,27,10,5,Thursday,FALSE,FALSE
1/22/2026 22:00,BK-04,Coffee,40,10,16,Thursday,FALSE,FALSE
1/23/2026 8:00,BK-01,Croissants,38,10,17,Friday,TRUE,FALSE
1/23/2026 8:00,BK-03,Muffins,33,10,1,Friday,FALSE,FALSE
1/23/2026 9:00,BK-04,Coffee,28,10,17,Friday,TRUE,FALSE
1/23/2026 10:00,BK-04,Coffee,32,10,19,Friday,TRUE,FALSE
1/23/2026 11:00,BK-02,Bread,29,10,5,Friday,FALSE,FALSE
1/23/2026 11:00,BK-03,Muffins,18,10,8,Friday,FALSE,FALSE
1/23/2026 12:00,BK-02,Bread,8,10,5,Friday,FALSE,FALSE
1/23/2026 12:00,BK-03,Muffins,36,10,6,Friday,FALSE,FALSE
1/23/2026 13:00,BK-03,Muffins,34,10,15,Friday,TRUE,FALSE
1/23/2026 13:00,BK-04,Coffee,31,10,15,Friday,FALSE,FALSE
1/23/2026 14:00,BK-01,Croissants,36,10,8,Friday,FALSE,FALSE
1/23/2026 15:00,BK-03,Muffins,33,10,20,Friday,TRUE,FALSE
1/23/2026 16:00,BK-02,Bread,13,10,7,Friday,FALSE,FALSE
1/23/2026 20:00,BK-03,Muffins,16,10,9,Friday,FALSE,FALSE
1/23/2026 22:00,BK-02,Bread,36,10,10,Friday,FALSE,FALSE
1/23/2026 22:00,BK-03,Muffins,25,10,7,Friday,FALSE,FALSE
1/24/2026 7:00,BK-04,Coffee,24,10,17,Saturday,TRUE,FALSE
1/24/2026 9:00,BK-03,Muffins,24,10,2,Saturday,FALSE,FALSE
1/24/2026 11:00,BK-02,Bread,19,10,10,Saturday,FALSE,FALSE
1/24/2026 13:00,BK-02,Bread,10,10,7,Saturday,FALSE,FALSE
1/24/2026 13:00,BK-03,Muffins,23,10,16,Saturday,TRUE,FALSE
1/24/2026 14:00,BK-01,Croissants,17,10,6,Saturday,FALSE,FALSE
1/24/2026 14:00,BK-02,Bread,24,10,12,Saturday,FALSE,FALSE
1/24/2026 14:00,BK-03,Muffins,32,10,19,Saturday,TRUE,FALSE
1/24/2026 15:00,BK-01,Croissants,26,10,1,Saturday,FALSE,FALSE
1/24/2026 15:00,BK-02,Bread,14,10,11,Saturday,FALSE,FALSE
1/24/2026 15:00,BK-04,Coffee,28,10,15,Saturday,FALSE,FALSE
1/24/2026 16:00,BK-01,Croissants,33,10,4,Saturday,FALSE,FALSE
1/24/2026 16:00,BK-04,Coffee,24,10,13,Saturday,FALSE,FALSE
1/24/2026 17:00,BK-01,Croissants,19,10,4,Saturday,FALSE,FALSE
1/24/2026 17:00,BK-04,Coffee,35,10,15,Saturday,TRUE,FALSE
1/24/2026 19:00,BK-04,Coffee,38,10,19,Saturday,TRUE,FALSE
1/24/2026 20:00,BK-02,Bread,23,10,7,Saturday,FALSE,FALSE
1/24/2026 20:00,BK-04,Coffee,23,10,15,Saturday,FALSE,FALSE
1/24/2026 21:00,BK-04,Coffee,0,10,14,Saturday,FALSE,TRUE
1/24/2026 22:00,BK-01,Croissants,0,10,2,Saturday,FALSE,TRUE
1/24/2026 22:00,BK-04,Coffee,0,10,12,Saturday,FALSE,TRUE
1/25/2026 6:00,BK-02,Bread,40,10,10,Sunday,FALSE,FALSE
1/25/2026 7:00,BK-01,Croissants,0,10,23,Sunday,TRUE,TRUE
1/25/2026 7:00,BK-03,Muffins,25,10,3,Sunday,FALSE,FALSE
1/25/2026 8:00,BK-01,Croissants,26,10,20,Sunday,TRUE,FALSE
1/25/2026 8:00,BK-02,Bread,22,10,7,Sunday,TRUE,FALSE
1/25/2026 8:00,BK-04,Coffee,0,10,20,Sunday,TRUE,TRUE
1/25/2026 9:00,BK-02,Bread,22,10,9,Sunday,TRUE,FALSE
1/25/2026 10:00,BK-02,Bread,35,10,8,Sunday,TRUE,FALSE
1/25/2026 11:00,BK-02,Bread,0,10,7,Sunday,FALSE,TRUE
1/25/2026 13:00,BK-01,Croissants,0,10,7,Sunday,FALSE,TRUE
1/25/2026 13:00,BK-02,Bread,0,10,9,Sunday,FALSE,TRUE
1/25/2026 16:00,BK-03,Muffins,31,10,17,Sunday,TRUE,FALSE
1/25/2026 17:00,BK-01,Croissants,0,10,4,Sunday,FALSE,TRUE
1/25/2026 17:00,BK-02,Bread,0,10,8,Sunday,FALSE,TRUE
1/25/2026 18:00,BK-01,Croissants,1,10,1,Sunday,FALSE,FALSE
1/25/2026 18:00,BK-03,Muffins,39,10,8,Sunday,FALSE,FALSE
1/25/2026 19:00,BK-01,Croissants,1,10,3,Sunday,FALSE,TRUE
1/25/2026 19:00,BK-02,Bread,34,10,9,Sunday,FALSE,FALSE
1/25/2026 19:00,BK-03,Muffins,31,10,8,Sunday,FALSE,FALSE
1/25/2026 20:00,BK-02,Bread,40,10,10,Sunday,FALSE,FALSE
1/25/2026 20:00,BK-03,Muffins,26,10,9,Sunday,FALSE,FALSE
1/25/2026 21:00,BK-02,Bread,33,10,9,Sunday,FALSE,FALSE
1/25/2026 21:00,BK-04,Coffee,0,10,14,Sunday,FALSE,TRUE
1/25/2026 22:00,BK-01,Croissants,7,10,2,Sunday,FALSE,FALSE
1/25/2026 22:00,BK-04,Coffee,2,10,12,Sunday,FALSE,TRUE
1/26/2026 6:00,BK-04,Coffee,32,10,12,Monday,FALSE,FALSE
1/26/2026 7:00,BK-04,Coffee,36,10,19,Monday,TRUE,FALSE
1/26/2026 8:00,BK-01,Croissants,23,10,18,Monday,TRUE,FALSE
1/26/2026 8:00,BK-02,Bread,33,10,9,Monday,TRUE,FALSE
1/26/2026 8:00,BK-03,Muffins,20,10,3,Monday,FALSE,FALSE
1/26/2026 9:00,BK-01,Croissants,22,10,17,Monday,TRUE,FALSE
1/26/2026 9:00,BK-02,Bread,21,10,5,Monday,TRUE,FALSE
1/26/2026 10:00,BK-03,Muffins,40,10,6,Monday,FALSE,FALSE
1/26/2026 12:00,BK-02,Bread,40,10,10,Monday,FALSE,FALSE
1/26/2026 13:00,BK-01,Croissants,28,10,8,Monday,FALSE,FALSE
1/26/2026 13:00,BK-02,Bread,29,10,8,Monday,FALSE,FALSE
1/26/2026 13:00,BK-03,Muffins,21,10,15,Monday,TRUE,FALSE
1/26/2026 13:00,BK-04,Coffee,39,10,10,Monday,FALSE,FALSE
1/26/2026 14:00,BK-02,Bread,33,10,10,Monday,FALSE,FALSE
1/26/2026 14:00,BK-04,Coffee,39,10,14,Monday,FALSE,FALSE
1/26/2026 15:00,BK-03,Muffins,1,10,12,Monday,TRUE,TRUE
1/26/2026 16:00,BK-02,Bread,20,10,6,Monday,FALSE,FALSE
1/26/2026 16:00,BK-03,Muffins,0,10,20,Monday,TRUE,TRUE
1/26/2026 17:00,BK-02,Bread,18,10,10,Monday,FALSE,FALSE
1/26/2026 18:00,BK-01,Croissants,39,10,4,Monday,FALSE,FALSE
1/26/2026 18:00,BK-02,Bread,40,10,7,Monday,FALSE,FALSE
1/26/2026 18:00,BK-04,Coffee,28,10,20,Monday,TRUE,FALSE
1/26/2026 19:00,BK-03,Muffins,39,10,8,Monday,FALSE,FALSE
1/26/2026 20:00,BK-03,Muffins,0,10,6,Monday,FALSE,TRUE
1/26/2026 21:00,BK-03,Muffins,2,10,4,Monday,FALSE,TRUE
1/26/2026 22:00,BK-01,Croissants,31,10,4,Monday,FALSE,FALSE
1/26/2026 22:00,BK-04,Coffee,19,10,12,Monday,FALSE,FALSE
1/27/2026 6:00,BK-04,Coffee,16,10,10,Tuesday,FALSE,FALSE
1/27/2026 7:00,BK-01,Croissants,40,10,11,Tuesday,TRUE,FALSE
1/27/2026 7:00,BK-03,Muffins,0,10,3,Tuesday,FALSE,TRUE
1/27/2026 7:00,BK-04,Coffee,36,10,16,Tuesday,TRUE,FALSE
1/27/2026 8:00,BK-04,Coffee,30,10,18,Tuesday,TRUE,FALSE
1/27/2026 9:00,BK-02,Bread,16,10,10,Tuesday,TRUE,FALSE
1/27/2026 9:00,BK-04,Coffee,23,10,20,Tuesday,TRUE,FALSE
1/27/2026 10:00,BK-03,Muffins,20,10,9,Tuesday,FALSE,FALSE
1/27/2026 10:00,BK-04,Coffee,24,10,20,Tuesday,TRUE,FALSE
1/27/2026 11:00,BK-01,Croissants,29,10,17,Tuesday,TRUE,FALSE
1/27/2026 12:00,BK-02,Bread,28,10,10,Tuesday,FALSE,FALSE
1/27/2026 13:00,BK-02,Bread,40,10,5,Tuesday,FALSE,FALSE
1/27/2026 13:00,BK-03,Muffins,23,10,15,Tuesday,TRUE,FALSE
1/27/2026 14:00,BK-02,Bread,25,10,9,Tuesday,FALSE,FALSE
1/27/2026 14:00,BK-03,Muffins,32,10,20,Tuesday,TRUE,FALSE
1/27/2026 14:00,BK-04,Coffee,13,10,10,Tuesday,FALSE,FALSE
1/27/2026 15:00,BK-04,Coffee,0,10,14,Tuesday,FALSE,TRUE
1/27/2026 16:00,BK-01,Croissants,33,10,1,Tuesday,FALSE,FALSE
1/27/2026 16:00,BK-04,Coffee,0,10,10,Tuesday,FALSE,TRUE
1/27/2026 17:00,BK-01,Croissants,22,10,4,Tuesday,FALSE,FALSE
1/27/2026 17:00,BK-02,Bread,18,10,10,Tuesday,FALSE,FALSE
1/27/2026 17:00,BK-04,Coffee,35,10,16,Tuesday,TRUE,FALSE
1/27/2026 18:00,BK-02,Bread,23,10,5,Tuesday,FALSE,FALSE
1/27/2026 18:00,BK-03,Muffins,36,10,4,Tuesday,FALSE,FALSE
1/27/2026 19:00,BK-02,Bread,24,10,7,Tuesday,FALSE,FALSE
1/27/2026 19:00,BK-04,Coffee,26,10,20,Tuesday,TRUE,FALSE
1/27/2026 21:00,BK-02,Bread,32,10,8,Tuesday,FALSE,FALSE
1/27/2026 22:00,BK-01,Croissants,38,10,4,Tuesday,FALSE,FALSE
1/28/2026 6:00,BK-01,Croissants,33,10,3,Wednesday,FALSE,FALSE
1/28/2026 6:00,BK-02,Bread,28,10,7,Wednesday,FALSE,FALSE
1/28/2026 7:00,BK-03,Muffins,22,10,2,Wednesday,FALSE,FALSE
1/28/2026 7:00,BK-04,Coffee,25,10,19,Wednesday,TRUE,FALSE
1/28/2026 8:00,BK-02,Bread,22,10,10,Wednesday,TRUE,FALSE
1/28/2026 8:00,BK-03,Muffins,20,10,3,Wednesday,FALSE,FALSE
1/28/2026 8:00,BK-04,Coffee,29,10,17,Wednesday,TRUE,FALSE
1/28/2026 11:00,BK-01,Croissants,34,10,13,Wednesday,TRUE,FALSE
1/28/2026 11:00,BK-02,Bread,25,10,10,Wednesday,FALSE,FALSE
1/28/2026 13:00,BK-02,Bread,14,10,8,Wednesday,FALSE,FALSE
1/28/2026 14:00,BK-03,Muffins,15,10,12,Wednesday,TRUE,FALSE
1/28/2026 15:00,BK-04,Coffee,30,10,15,Wednesday,FALSE,FALSE
1/28/2026 16:00,BK-02,Bread,18,10,8,Wednesday,FALSE,FALSE
1/28/2026 17:00,BK-01,Croissants,23,10,1,Wednesday,FALSE,FALSE
1/28/2026 17:00,BK-02,Bread,17,10,9,Wednesday,FALSE,FALSE
1/28/2026 18:00,BK-03,Muffins,39,10,7,Wednesday,FALSE,FALSE
1/28/2026 18:00,BK-04,Coffee,26,10,17,Wednesday,TRUE,FALSE
1/28/2026 19:00,BK-01,Croissants,5,10,2,Wednesday,FALSE,FALSE
1/28/2026 19:00,BK-04,Coffee,37,10,20,Wednesday,TRUE,FALSE
1/28/2026 21:00,BK-01,Croissants,18,10,1,Wednesday,FALSE,FALSE
1/28/2026 21:00,BK-02,Bread,12,10,6,Wednesday,FALSE,FALSE
1/28/2026 21:00,BK-04,Coffee,21,10,16,Wednesday,FALSE,FALSE
1/28/2026 22:00,BK-01,Croissants,1,10,1,Wednesday,FALSE,FALSE
1/29/2026 7:00,BK-03,Muffins,31,10,1,Thursday,FALSE,FALSE
1/29/2026 8:00,BK-02,Bread,19,10,8,Thursday,TRUE,FALSE
1/29/2026 8:00,BK-03,Muffins,40,10,4,Thursday,FALSE,FALSE
1/29/2026 9:00,BK-01,Croissants,35,10,14,Thursday,TRUE,FALSE
1/29/2026 10:00,BK-01,Croissants,35,10,14,Thursday,TRUE,FALSE
1/29/2026 10:00,BK-02,Bread,25,10,10,Thursday,TRUE,FALSE
1/29/2026 12:00,BK-04,Coffee,21,10,16,Thursday,FALSE,FALSE
1/29/2026 13:00,BK-02,Bread,38,10,6,Thursday,FALSE,FALSE
1/29/2026 13:00,BK-04,Coffee,34,10,14,Thursday,FALSE,FALSE
1/29/2026 14:00,BK-04,Coffee,22,10,16,Thursday,FALSE,FALSE
1/29/2026 15:00,BK-02,Bread,18,10,9,Thursday,FALSE,FALSE
1/29/2026 15:00,BK-03,Muffins,25,10,20,Thursday,TRUE,FALSE
1/29/2026 15:00,BK-04,Coffee,28,10,13,Thursday,FALSE,FALSE
1/29/2026 16:00,BK-04,Coffee,31,10,15,Thursday,FALSE,FALSE
1/29/2026 17:00,BK-01,Croissants,32,10,4,Thursday,FALSE,FALSE
1/29/2026 19:00,BK-04,Coffee,35,10,17,Thursday,TRUE,FALSE
1/29/2026 21:00,BK-01,Croissants,30,10,2,Thursday,FALSE,FALSE
1/29/2026 21:00,BK-02,Bread,17,10,7,Thursday,FALSE,FALSE
1/29/2026 21:00,BK-03,Muffins,25,10,4,Thursday,FALSE,FALSE
1/29/2026 21:00,BK-04,Coffee,34,10,10,Thursday,FALSE,FALSE
1/29/2026 22:00,BK-01,Croissants,37,10,2,Thursday,FALSE,FALSE
1/30/2026 6:00,BK-02,Bread,34,10,10,Friday,FALSE,FALSE
1/30/2026 6:00,BK-03,Muffins,27,10,1,Friday,FALSE,FALSE
1/30/2026 7:00,BK-01,Croissants,38,10,11,Friday,TRUE,FALSE
1/30/2026 8:00,BK-01,Croissants,23,10,12,Friday,TRUE,FALSE
1/30/2026 8:00,BK-02,Bread,27,10,5,Friday,TRUE,FALSE
1/30/2026 8:00,BK-03,Muffins,7,10,1,Friday,FALSE,FALSE
1/30/2026 9:00,BK-02,Bread,29,10,6,Friday,TRUE,FALSE
1/30/2026 11:00,BK-03,Muffins,33,10,5,Friday,FALSE,FALSE
1/30/2026 12:00,BK-02,Bread,36,10,10,Friday,FALSE,FALSE
1/30/2026 13:00,BK-02,Bread,12,10,7,Friday,FALSE,FALSE
1/30/2026 13:00,BK-03,Muffins,29,10,19,Friday,TRUE,FALSE
1/30/2026 14:00,BK-04,Coffee,15,10,10,Friday,FALSE,FALSE
1/30/2026 17:00,BK-04,Coffee,23,10,19,Friday,TRUE,FALSE
1/30/2026 19:00,BK-02,Bread,28,10,7,Friday,FALSE,FALSE
1/30/2026 20:00,BK-01,Croissants,40,10,3,Friday,FALSE,FALSE
1/30/2026 20:00,BK-04,Coffee,18,10,15,Friday,FALSE,FALSE
1/30/2026 21:00,BK-03,Muffins,20,10,4,Friday,FALSE,FALSE
1/30/2026 22:00,BK-01,Croissants,34,10,3,Friday,FALSE,FALSE
1/30/2026 22:00,BK-03,Muffins,22,10,4,Friday,FALSE,FALSE
1/31/2026 6:00,BK-02,Bread,2,10,10,Saturday,FALSE,TRUE
1/31/2026 9:00,BK-01,Croissants,28,10,24,Saturday,TRUE,FALSE
1/31/2026 9:00,BK-02,Bread,1,10,12,Saturday,TRUE,TRUE
1/31/2026 12:00,BK-03,Muffins,34,10,7,Saturday,FALSE,FALSE
1/31/2026 13:00,BK-03,Muffins,40,10,20,Saturday,TRUE,FALSE
1/31/2026 14:00,BK-04,Coffee,27,10,14,Saturday,FALSE,FALSE
1/31/2026 15:00,BK-03,Muffins,0,10,19,Saturday,TRUE,TRUE
1/31/2026 15:00,BK-04,Coffee,34,10,13,Saturday,FALSE,FALSE
1/31/2026 16:00,BK-01,Croissants,26,10,1,Saturday,FALSE,FALSE
1/31/2026 16:00,BK-02,Bread,1,10,11,Saturday,FALSE,TRUE
1/31/2026 17:00,BK-02,Bread,35,10,7,Saturday,FALSE,FALSE
1/31/2026 17:00,BK-03,Muffins,1,10,20,Saturday,TRUE,TRUE
1/31/2026 19:00,BK-01,Croissants,31,10,3,Saturday,FALSE,FALSE
1/31/2026 19:00,BK-04,Coffee,34,10,16,Saturday,TRUE,FALSE
1/31/2026 20:00,BK-01,Croissants,36,10,3,Saturday,FALSE,FALSE
1/31/2026 21:00,BK-01,Croissants,29,10,3,Saturday,FALSE,FALSE
1/31/2026 22:00,BK-01,Croissants,10,10,3,Saturday,FALSE,FALSE
1/31/2026 22:00,BK-02,Bread,16,10,10,Saturday,FALSE,FALSE
2/1/2026 6:00,BK-02,Bread,25,10,7,Sunday,FALSE,FALSE
2/1/2026 7:00,BK-03,Muffins,28,10,3,Sunday,FALSE,FALSE
2/1/2026 7:00,BK-04,Coffee,39,10,17,Sunday,TRUE,FALSE
2/1/2026 9:00,BK-01,Croissants,38,10,24,Sunday,TRUE,FALSE
2/1/2026 9:00,BK-03,Muffins,12,10,4,Sunday,FALSE,FALSE
2/1/2026 9:00,BK-04,Coffee,26,10,19,Sunday,TRUE,FALSE
2/1/2026 10:00,BK-02,Bread,23,10,7,Sunday,TRUE,FALSE
2/1/2026 12:00,BK-01,Croissants,24,10,5,Sunday,FALSE,FALSE
2/1/2026 13:00,BK-02,Bread,40,10,12,Sunday,FALSE,FALSE
2/1/2026 13:00,BK-04,Coffee,0,10,15,Sunday,FALSE,TRUE
2/1/2026 14:00,BK-02,Bread,0,10,8,Sunday,FALSE,TRUE
2/1/2026 15:00,BK-01,Croissants,23,10,4,Sunday,FALSE,FALSE
2/1/2026 15:00,BK-03,Muffins,31,10,18,Sunday,TRUE,FALSE
2/1/2026 16:00,BK-01,Croissants,15,10,2,Sunday,FALSE,FALSE
2/1/2026 16:00,BK-02,Bread,0,10,9,Sunday,FALSE,TRUE
2/1/2026 18:00,BK-03,Muffins,26,10,8,Sunday,FALSE,FALSE
2/1/2026 19:00,BK-01,Croissants,37,10,2,Sunday,FALSE,FALSE
2/1/2026 19:00,BK-03,Muffins,32,10,6,Sunday,FALSE,FALSE
2/1/2026 20:00,BK-01,Croissants,40,10,3,Sunday,FALSE,FALSE
2/1/2026 21:00,BK-02,Bread,1,10,11,Sunday,FALSE,TRUE
2/1/2026 21:00,BK-03,Muffins,12,10,4,Sunday,FALSE,FALSE
2/1/2026 21:00,BK-04,Coffee,1,10,15,Sunday,FALSE,TRUE
2/2/2026 6:00,BK-03,Muffins,32,10,3,Monday,FALSE,FALSE
2/2/2026 7:00,BK-03,Muffins,24,10,3,Monday,FALSE,FALSE
2/2/2026 7:00,BK-04,Coffee,0,10,19,Monday,TRUE,TRUE
2/2/2026 9:00,BK-01,Croissants,29,10,14,Monday,TRUE,FALSE
2/2/2026 9:00,BK-02,Bread,34,10,6,Monday,TRUE,FALSE
2/2/2026 10:00,BK-01,Croissants,36,10,13,Monday,TRUE,FALSE
2/2/2026 12:00,BK-03,Muffins,38,10,7,Monday,FALSE,FALSE
2/2/2026 13:00,BK-03,Muffins,26,10,19,Monday,TRUE,FALSE
2/2/2026 13:00,BK-04,Coffee,30,10,10,Monday,FALSE,FALSE
2/2/2026 14:00,BK-01,Croissants,19,10,8,Monday,FALSE,FALSE
2/2/2026 14:00,BK-02,Bread,13,10,10,Monday,FALSE,FALSE
2/2/2026 14:00,BK-03,Muffins,30,10,13,Monday,TRUE,FALSE
2/2/2026 15:00,BK-03,Muffins,32,10,18,Monday,TRUE,FALSE
2/2/2026 16:00,BK-01,Croissants,23,10,2,Monday,FALSE,FALSE
2/2/2026 17:00,BK-02,Bread,21,10,9,Monday,FALSE,FALSE
2/2/2026 17:00,BK-04,Coffee,38,10,19,Monday,TRUE,FALSE
2/2/2026 19:00,BK-01,Croissants,28,10,3,Monday,FALSE,FALSE
2/2/2026 19:00,BK-02,Bread,37,10,8,Monday,FALSE,FALSE
2/2/2026 19:00,BK-03,Muffins,37,10,5,Monday,FALSE,FALSE
2/2/2026 20:00,BK-04,Coffee,2,10,10,Monday,FALSE,TRUE
2/2/2026 21:00,BK-01,Croissants,17,10,4,Monday,FALSE,FALSE
2/2/2026 21:00,BK-04,Coffee,1,10,15,Monday,FALSE,TRUE
2/2/2026 22:00,BK-03,Muffins,12,10,9,Monday,FALSE,FALSE
2/3/2026 6:00,BK-02,Bread,9,10,6,Tuesday,FALSE,FALSE
2/3/2026 9:00,BK-01,Croissants,23,10,16,Tuesday,TRUE,FALSE
2/3/2026 9:00,BK-03,Muffins,17,10,4,Tuesday,FALSE,FALSE
2/3/2026 10:00,BK-02,Bread,27,10,5,Tuesday,TRUE,FALSE
2/3/2026 10:00,BK-04,Coffee,0,10,19,Tuesday,TRUE,TRUE
2/3/2026 11:00,BK-01,Croissants,0,10,16,Tuesday,TRUE,TRUE
2/3/2026 11:00,BK-02,Bread,35,10,7,Tuesday,FALSE,FALSE
2/3/2026 11:00,BK-03,Muffins,29,10,9,Tuesday,FALSE,FALSE
2/3/2026 11:00,BK-04,Coffee,23,10,11,Tuesday,FALSE,FALSE
2/3/2026 12:00,BK-02,Bread,24,10,8,Tuesday,FALSE,FALSE
